"f","Tt","method","replica","elapsed_time","ess_theta_01","ess_theta_02","ess_W1","ess_W2","ess_theta1_mean","ess_theta1_min","ess_theta2_mean","ess_theta2_min","ess_sec_theta_01","ess_sec_theta_02","ess_sec_W1","ess_sec_W2","ess_sec_theta1_mean","ess_sec_theta2_mean","W1_mean","W1_median","W1_var","W1_ci_lower","W1_ci_upper","W2_mean","W2_median","W2_var","W2_ci_lower","W2_ci_upper","log_lik","rmse_theta1","mae_theta1","coverage_rate_theta1","theta1_ci_width_mean"
"constant",1600,"montoril",144,79.864,126.780982977252,365.716738644905,110.001501661085,417.626161625616,174.218743017928,4.06270372249676,1712.54377271218,40.0721950074418,1.58746097086613,4.57924394777252,1.37736028324508,5.22921668869098,2.18144274038275,21.4432506850669,0.00209083408489666,0.00198801863644804,3.84803644134664e-07,0.00105447118463425,0.00335930028777101,9.73355297360758e-06,9.31517022299741e-06,7.1704224446768e-12,5.15123746303046e-06,1.51580516050905e-05,-3173.04198615028,0.11588126541302,0.0822666129347817,0.965625,0.463118220350388
"constant",1600,"montoril",145,81.04,162.646208217068,686.618871985684,86.9658945365897,645.770491234308,177.734437824652,32.2669166302322,1834.71880418079,270.071139849438,2.00698677464299,8.47259220120538,1.07312308164597,7.96854011888337,2.19316927226866,22.6396693507008,0.00221000328499708,0.00211406715515276,4.10950816513465e-07,0.00109318232029367,0.0034862323944664,9.31878402178256e-06,8.95302772460407e-06,6.20257590920931e-12,5.05823945088535e-06,1.43205650995977e-05,-3146.17499748131,0.123691594854159,0.0869116474299715,0.96125,0.467369099953739
"constant",1600,"montoril",146,82.384,119.873704651045,452.421878238394,103.398690518167,760.120939678127,173.709683999704,6.13639196546003,1897.96681916106,329.154939769893,1.45506050508649,5.49162310932212,1.25508218244037,9.22656025051135,2.10853665759983,23.0380513104615,0.00220566334983861,0.00211553359016472,4.70033019332899e-07,0.000934528052326435,0.00356922319623651,9.41345878333023e-06,9.0255101851514e-06,6.38049873809669e-12,4.9772136154419e-06,1.44684491540009e-05,-3179.83631959595,0.114732599679036,0.0770741587085785,0.965625,0.46624125325352
"constant",1600,"montoril",147,81.279,80.0802521297574,338.964317981633,75.0966524150301,865.932292971392,164.85305258971,17.0587241572787,1740.68267780611,217.89063894652,0.985251444158484,4.17038002413457,0.923936716926021,10.6538256249633,2.02823672276615,21.4161428881521,0.002127032399639,0.00204099865355997,3.74534977867098e-07,0.00110398632181611,0.00338738847063698,9.21659825882253e-06,8.87699368665099e-06,5.58353419552712e-12,5.13711936275291e-06,1.40099540087124e-05,-3137.3771339387,0.12496210069263,0.084759728223389,0.9625,0.471393369912865
"constant",1600,"montoril",148,80.021,60.4784739936736,322.709507504605,97.6388365302965,893.233508624924,173.184059039195,6.08712658626675,1964.64653061832,226.739989731655,0.755782532006269,4.03281023112189,1.22016516327335,11.1624887045266,2.16423262692537,24.5516368280616,0.00220626003872616,0.00213090061722084,4.00059173824713e-07,0.00112032042954602,0.00344592111336976,8.80411226047913e-06,8.4654060996529e-06,5.23171756308059e-12,4.84253769622173e-06,1.33045222306309e-05,-3162.47657965807,0.126181477913371,0.0854291343948636,0.958125,0.468531865498484
"constant",1600,"montoril",149,82.515,208.361125570708,955.476896722642,81.9346512576839,430.231632098206,217.092552069756,42.5600532477299,2820.53861229977,211.550476122946,2.52513028625957,11.5794327906761,0.992966748563096,5.21398087739449,2.63094651966014,34.1821318826852,0.00281497286089529,0.00270367450786896,7.50561285452941e-07,0.00129334135202486,0.0045679564079908,9.96934650529725e-06,9.52555303644507e-06,7.81318523098427e-12,5.30160771178398e-06,1.55559505894723e-05,-3207.93931916099,0.126218999485011,0.0900802835540448,0.968125,0.492969801438942
"constant",1600,"montoril",14,82.426,135.212792735753,672.937999522016,93.817076167386,530.31647553594,164.759715271372,11.1993933413189,1724.99079116062,108.813027810235,1.64041434420879,8.16414722929677,1.13819760958176,6.43384945934462,1.99888039297518,20.9277508451292,0.00206445321882813,0.00198507166189632,3.60460786401114e-07,0.000995336253146333,0.00325614196050127,8.92561987171585e-06,8.52527740339454e-06,5.7562762212776e-12,5.00640930990369e-06,1.38624964720632e-05,-3202.85087196917,0.118154997708131,0.0816639690753933,0.95375,0.453900438027797
"constant",1600,"montoril",150,79.721,113.161220582403,380.341615479559,76.5493238963532,641.706066909176,163.495849669083,30.0867392511357,1641.90573318036,31.7610928288718,1.41946564371249,4.77090873771727,0.960215299561636,8.04939811228128,2.05085046184924,20.5956489906092,0.00204929087338384,0.00196662088508793,3.73662963405207e-07,0.000989323592414689,0.00329217322191589,9.60432797938649e-06,9.20507883471497e-06,6.79234279180564e-12,5.32685260492121e-06,1.49175281381374e-05,-3154.60357026505,0.125808974990912,0.0874241464401597,0.955,0.463990180243508
"constant",1600,"montoril",151,81.341,72.4795572313638,442.477039819052,86.9347743371177,829.315122535049,204.922204631594,14.6713649036891,2521.73425712537,165.256053727551,0.891058103925005,5.43977870715939,1.0687694316165,10.1955363535615,2.5192978280522,31.0020070705471,0.00261129588993815,0.00251139836750513,6.70932026383239e-07,0.00117648436686541,0.00425303811285787,9.66685951695636e-06,9.25412490772703e-06,6.86024916514225e-12,5.26650529644861e-06,1.4997876637203e-05,-3169.87399486433,0.125891249531518,0.0845645526018475,0.968125,0.488146780130548
"constant",1600,"montoril",152,83.2,56.4659344052988,357.821923854748,115.813852501563,555.357978063589,231.601728287731,37.2438809145296,2956.88770415085,215.210211898243,0.678677096217533,4.30074427710034,1.39199341948994,6.67497569787967,2.78367461884292,35.53951567489,0.00279383431275291,0.00271050495988601,6.20700616061658e-07,0.00138540398922672,0.00428317025413858,9.84252049776137e-06,9.42760621715444e-06,7.10551460488036e-12,5.33481205290488e-06,1.52138345986842e-05,-3179.30975830211,0.131466043639121,0.0984200629212753,0.959375,0.498340722599102
"constant",1600,"montoril",153,80.094,115.767958526707,329.959319226516,106.564055917483,537.625044542462,161.463473958605,16.083527286003,1705.46464029653,108.300925353675,1.44540113524992,4.11965090052334,1.33048737630139,6.71242595628215,2.01592471294485,21.2932883898486,0.00207904282762236,0.00200492078180944,3.58411689779258e-07,0.00101955998638435,0.00327765342743017,9.15394492145328e-06,8.80929383950779e-06,5.72439885880146e-12,4.93994589808077e-06,1.38937620688681e-05,-3155.39515284291,0.138006467956037,0.0977288703448988,0.9475,0.467027889688658
"constant",1600,"montoril",154,80.113,102.284948393076,484.848933956061,68.8766274378368,772.814432083786,188.368987711905,34.9627626231263,1971.01914321455,207.370028162252,1.27675843362596,6.05206313527219,0.859743455342289,9.64655464261463,2.35129114765276,24.6029875702389,0.00232705802950278,0.00226239077866225,4.0420410020441e-07,0.00114932658517816,0.00359124695777381,9.97062959343489e-06,9.58060028970554e-06,6.62646867650724e-12,5.5698083500188e-06,1.51246045954971e-05,-3155.91271183692,0.125228955471478,0.0907893347438405,0.964375,0.473935044957342
"constant",1600,"montoril",155,81.725,110.627410446186,627.134770333087,106.69743099481,880.762570421446,192.267842983635,10.7651697910337,2279.20011362859,187.909995119396,1.35365445636202,7.67372004078417,1.30556660746174,10.7771498369097,2.35261967554157,27.8886523539748,0.00226127750061093,0.0022029397709249,3.65658102254259e-07,0.00113217915122601,0.00345385305288712,8.86198803532264e-06,8.50556428742581e-06,5.41599745838687e-12,4.96153265776841e-06,1.34823586870556e-05,-3174.19499617553,0.115766151650829,0.0795588755390019,0.96625,0.467543869949142
"constant",1600,"montoril",156,81.455,134.121581609297,340.335186434814,84.2615088468647,671.312171477472,148.913913736247,21.1828077641245,1299.29642382365,129.171869234574,1.64657272861453,4.17819883904995,1.03445471544859,8.24150968605331,1.82817400695166,15.9510947618151,0.00181746677421478,0.00173931329457851,3.25890702782755e-07,0.000864333371078548,0.0029651521797223,9.24944925323709e-06,8.92439859931777e-06,5.44574924829983e-12,5.22389715137967e-06,1.39162763680789e-05,-3188.09007740283,0.119607306851841,0.0824454469653514,0.945,0.444760647751539
"constant",1600,"montoril",157,80.415,185.269919674563,810.054754712987,93.9286441138757,972.326868390434,195.670885173266,22.2688222874286,2150.41422143485,39.064621051526,2.30392239848987,10.0734285234469,1.16804879828236,12.0913619149466,2.43326351020662,26.7414564625362,0.00225620094463886,0.00219241161084838,3.91900080149209e-07,0.00112084320092739,0.00349356218424699,9.6996563591541e-06,9.35591927454841e-06,6.1445682574705e-12,5.43471284933258e-06,1.46451807569396e-05,-3194.30759208027,0.125742924137945,0.0896149063900863,0.965625,0.467485175810118
"constant",1600,"montoril",158,84.46,65.9898476514954,342.306415163611,96.1203956374693,895.885415099482,195.55307827049,46.6642611375045,2357.34246480193,193.523324603398,0.781314795779012,4.05288201709225,1.13805820077515,10.6072154285991,2.31533362858738,27.9107561544155,0.00242615405870936,0.00233782151826485,5.06572570195328e-07,0.00116882063719173,0.00381284951621507,9.25274023387262e-06,8.88208856278547e-06,6.019345145819e-12,5.0984687486973e-06,1.41682862181751e-05,-3154.55912429935,0.119135366236369,0.083962291467345,0.963125,0.47750287431431
"constant",1600,"montoril",159,82.664,130.468469310514,609.286253307087,72.058658832597,891.261866468935,147.201242958249,18.7423646660054,1449.53929353527,171.599309600726,1.57829852548285,7.37063598794018,0.871705444118323,10.7817413441031,1.7807176395801,17.5353151739,0.00185653748260473,0.00176986716091393,3.19316384572789e-07,0.000912836125938143,0.00295561403970337,8.67825219007767e-06,8.40047253569959e-06,4.4700533324942e-12,5.01054645560698e-06,1.29245115707193e-05,-3172.18154382658,0.126748976068908,0.0898243435421923,0.94,0.449242806285665
"constant",1600,"montoril",15,80.045,39.2300717584298,417.412583456935,112.782448405675,820.329773128527,158.085729256698,16.5319149154035,1506.15477414685,82.099646746238,0.490100215609092,5.21472401095552,1.40898804929321,10.2483574630336,1.9749607003148,18.8163504796909,0.00198972573701176,0.00193785316671682,3.28750034933178e-07,0.000955846649305509,0.0031265709832197,9.31605693000642e-06,8.97184223358733e-06,5.69229928009201e-12,5.23106945291102e-06,1.41405729248533e-05,-3169.1581666267,0.134711983145317,0.0923478502345079,0.93875,0.460594577233344
"constant",1600,"montoril",160,80.069,128.744416591392,351.471880090752,136.363529574233,959.931181688526,145.1864092989,14.4263350869098,1310.35619077398,137.466881363005,1.60791837779155,4.38961246038732,1.70307521730299,11.9887994315968,1.81326617416103,16.3653372812697,0.00169752488078962,0.00163676991886947,2.09741673364926e-07,0.000889973120664845,0.00261361304556936,9.06859065883196e-06,8.76714656620901e-06,5.0456350694716e-12,5.13181846432639e-06,1.35964195988224e-05,-3162.14019082481,0.112447511808599,0.0728152031126564,0.955,0.439733263150912
"constant",1600,"montoril",161,83.325,126.544659717772,519.650795898726,82.5158307868812,692.124046339576,190.976988516816,41.0639006261925,2377.06170710693,342.917395366018,1.5186877853918,6.23643319410412,0.990288998342408,8.30631918799371,2.29195305750755,28.5275932446076,0.00252388502596395,0.00244911356565101,5.30001152341096e-07,0.00123596353473798,0.00400037617870864,9.5125569831004e-06,9.14106034444801e-06,6.09152357618465e-12,5.26419133375745e-06,1.44881431911629e-05,-3143.57158411043,0.117722539055528,0.082093636562429,0.9725,0.484415331201395
"constant",1600,"montoril",162,81.21,81.0373146799954,289.0644752432,55.897753412803,367.602475117035,169.309845532642,14.5309170379684,1602.96300043935,44.4301317061239,0.997873595369971,3.55946897233346,0.688311210599717,4.52656661885278,2.08483986618202,19.7384928018637,0.00212200094110308,0.00202897106689632,4.10035226790386e-07,0.0010034185362966,0.00341939892966025,9.91705084341696e-06,9.5937638501544e-06,7.24101628431899e-12,5.27384876103336e-06,1.53263841696371e-05,-3143.78940148303,0.130073907042125,0.0909456753550829,0.954375,0.468823734426034
"constant",1600,"montoril",163,81.811,122.118488011737,630.299347928304,102.614244924135,842.44941379275,194.143702976863,4.64369388935001,2165.29873184734,59.1856428401772,1.49269032296069,7.7043349663041,1.25428420290835,10.2975078387106,2.37307578414715,26.4670855000836,0.00235131407357423,0.00228120569426061,3.86966718612152e-07,0.00127071794253013,0.00359971269957285,9.30864128788628e-06,8.973141917654e-06,5.9388459587676e-12,5.1299835147374e-06,1.41387775431979e-05,-3185.5830961906,0.127514015510232,0.0925743854438002,0.966875,0.471417135249235
"constant",1600,"montoril",164,81.87,108.291383084066,495.157933680667,76.565246804828,553.882672851316,203.928032893456,9.56354024678327,2497.74021625396,89.6411733912394,1.32272362384348,6.04809983731119,0.935205164343813,6.76539236412991,2.49087618045017,30.5086138543295,0.00247435664233043,0.00242534287850655,5.03559460994184e-07,0.0011753903012238,0.00383510354619024,9.32220286919214e-06,8.88678058606024e-06,6.75599822233556e-12,5.00737227511787e-06,1.47390888155546e-05,-3175.21821980931,0.127525801204806,0.0926802432057699,0.955,0.473757165621107
"constant",1600,"montoril",165,81.124,131.317877985436,504.379985336,76.0395353506091,764.83966639795,204.473982052859,33.9708298046868,2435.06528978433,240.161961106298,1.61873031390755,6.21739541117302,0.937324778741298,9.42803198064629,2.52051158785142,30.016583129337,0.00245543431803816,0.00236672840901095,5.47100688141142e-07,0.00117846154977173,0.00396878227036477,8.94241710935629e-06,8.58071019258725e-06,5.40321708090165e-12,4.98596421595616e-06,1.36873325440935e-05,-3194.34243232164,0.130392363331953,0.0903387436809331,0.96125,0.477707453663989
"constant",1600,"montoril",166,81.194,77.8564836246994,387.100724035627,58.3383873047403,675.603535111569,150.770588398596,31.9254868093792,1361.02565517055,196.641783678229,0.95889454423602,4.76760258191032,0.718506137211373,8.32085542172536,1.85691785598191,16.7626383128131,0.00181017056898351,0.00174982980092338,2.98782430828858e-07,0.000877037770222264,0.00287343088201753,8.54747048506273e-06,8.23833335737221e-06,4.79513331670887e-12,4.75568155515125e-06,1.30081820479488e-05,-3174.52194446761,0.126653481409212,0.0863078535548197,0.95125,0.447358273618705
"constant",1600,"montoril",167,81.741,77.1120386242675,390.896251755635,18.0196679297156,640.541223519363,210.02501801697,25.1368146133285,2653.27713864323,245.505965308109,0.943370384804046,4.78213199931045,0.220448342076994,7.83622935270382,2.56939623954895,32.4595629933966,0.00269313558473803,0.00255299934316978,7.17304958839331e-07,0.00122858336878065,0.00440188947467351,9.66481279804818e-06,9.29281764781859e-06,7.12058669565705e-12,5.11065729184101e-06,1.49135493834549e-05,-3190.40643792799,0.119766815442194,0.0798498138043145,0.960625,0.487671746222029
"constant",1600,"montoril",168,81.82,96.7600070099774,318.907168954465,52.1112837297456,796.643121766787,206.22768697988,18.0178916279664,2331.30627004605,49.6950741783235,1.18259602798799,3.89766767238408,0.636901536662743,9.73653289864077,2.52050460742948,28.4931101203379,0.00259852668300571,0.00247889113233194,6.59713301431245e-07,0.00118864592590505,0.0042494794749606,1.02751348247781e-05,9.90074408814228e-06,7.37281082520382e-12,5.63815295761464e-06,1.57210769012194e-05,-3162.70166264525,0.115767514421776,0.0812385555396666,0.96,0.481601581805243
"constant",1600,"montoril",169,80.412,14.7117308061093,215.84996406342,93.2727703818988,677.523863107171,211.096897776382,8.60358467481711,2579.53985608804,156.975115481429,0.182954419814323,2.68430040371363,1.15993595958189,8.42565615961761,2.62519148605161,32.0790411392335,0.00251909098540114,0.00237624218606543,6.02077213413789e-07,0.00118561176328598,0.00412227248746795,9.31594125939389e-06,8.96505081973899e-06,6.16351784604955e-12,5.07842286911445e-06,1.42454778574386e-05,-3183.88447807318,0.126406619380987,0.0873350373323675,0.966875,0.475391629842791
"constant",1600,"montoril",16,80.141,121.587801083325,362.708501499803,72.7263142813297,690.630801028157,183.970785582992,36.2729645565862,2040.78043134493,274.324575665928,1.51717349525617,4.52587940629394,0.907479495905089,8.61769632308252,2.29558884444906,25.4648735521759,0.00232081084017267,0.00222458404929456,5.13299032502263e-07,0.00106438180987026,0.00375128582676927,9.46515352314821e-06,9.15244463566891e-06,5.94385157091019e-12,5.20759889268635e-06,1.433801357093e-05,-3185.85760633482,0.114938427765788,0.0800021493389536,0.960625,0.475068314162934
"constant",1600,"montoril",170,81.275,163.184770574343,659.613365521499,62.8838305456465,642.628476241532,205.148674285716,16.888016163724,2277.65239618237,259.560554525156,2.00781015778952,8.11582116913564,0.773716770786177,7.90684067968664,2.52413010502266,28.0240221000599,0.00245874779855752,0.00233209228637098,5.85482970027855e-07,0.00117573000926396,0.0040620494350964,9.47655302291633e-06,9.10318736015418e-06,6.33932840241732e-12,5.17935739960111e-06,1.44664120807443e-05,-3143.27091822041,0.127295664431201,0.0864178366915163,0.955,0.472439068814014
"constant",1600,"montoril",171,81.819,121.012177728264,390.084352737647,67.7660059870056,694.736526585147,166.912595382068,11.447035502788,1685.36603780002,136.604480794639,1.47902293756051,4.76764996807157,0.828242901856605,8.49113930242543,2.04002243222317,20.5987122526555,0.00210660676625714,0.00202260554329486,4.55166422179812e-07,0.000972354333752972,0.00343770190309083,9.23294477898786e-06,8.8462038522425e-06,5.85279598138903e-12,5.15864639635232e-06,1.39962682239776e-05,-3186.7807883261,0.1174419367478,0.0850605762821433,0.96625,0.462943583280251
"constant",1600,"montoril",172,81.579,114.221454619507,414.045998373286,71.7406624799757,651.857387517462,138.653890447233,13.1266929616238,1213.73982216578,58.3831206774572,1.40013305654038,5.07539928625365,0.87940110175383,7.99050475634001,1.69962723798077,14.8780914471344,0.00178340913233704,0.00172339781110736,2.79228692608552e-07,0.000838312117218749,0.00282908065380592,8.5708199464832e-06,8.26132228126183e-06,4.52625417643973e-12,4.88452212220766e-06,1.29269341829214e-05,-3164.89837382668,0.134509426572539,0.0932087728576257,0.934375,0.44511978655449
"constant",1600,"montoril",173,81.781,68.3792571891206,299.759928876312,96.2028783395048,907.409711721786,177.33116734793,18.8865604692283,1929.8226483282,101.779305898383,0.836126449775873,3.66539818388516,1.17634754208807,11.0956054795342,2.16836633628752,23.5974449851212,0.00223178136547467,0.00215825647732239,4.23866089750071e-07,0.00107079750963442,0.00352321305012432,9.02049349219224e-06,8.70662867961105e-06,5.38755952349512e-12,5.03272116817651e-06,1.37464094799623e-05,-3121.1765160876,0.133927914496212,0.0965600780264815,0.94,0.471967449200823
"constant",1600,"montoril",174,82.154,88.7766860051716,380.143683581076,87.1767180551182,828.816854407141,158.360856450611,17.8048136235239,1697.24282016242,81.6058665224902,1.08061306820327,4.62720845705719,1.0611378393641,10.0885757772858,1.9276098114591,20.659284029535,0.00206336099279161,0.00199061580838708,3.37967664945575e-07,0.00100408114085836,0.00319810867435303,9.11257733144128e-06,8.73546381057896e-06,5.52014989642818e-12,5.09344897503722e-06,1.38551179329121e-05,-3181.27522570838,0.1171493937315,0.0800520807389965,0.9625,0.461814893188184
"constant",1600,"montoril",175,81.504,100.922108641838,402.658595066967,88.7552820863456,595.253580379512,145.279592959418,27.4091217984926,1387.17840703821,269.004664517487,1.2382473086209,4.94035378713887,1.08896841978732,7.30336646519817,1.78248420886604,17.0197586258123,0.00180325907644133,0.00174025961942469,2.54166743134423e-07,0.000922882950551633,0.00279199953370208,9.11293973535839e-06,8.81191878856026e-06,5.2174339936648e-12,5.09533445539277e-06,1.37504761836953e-05,-3199.39785502606,0.135619074752468,0.0966668425630382,0.931875,0.447380319435125
"constant",1600,"montoril",176,81.816,74.8069048397373,270.949534874988,68.1882245542582,596.940720422409,143.904695537671,8.5693788022474,1288.58676374708,61.9688524128689,0.914330996867817,3.31169373808287,0.833433858343822,7.2961367021415,1.75888207120455,15.749813774165,0.00180843405762468,0.00174231433701063,2.70080129741682e-07,0.000902599109401469,0.00285124384855933,8.81451873534505e-06,8.5166409774133e-06,5.04918831682646e-12,4.87446827848574e-06,1.32167565067534e-05,-3164.46331183753,0.12541431614009,0.0902864414873516,0.95375,0.452425130277909
"constant",1600,"montoril",177,81.932,89.037401969158,590.358410258177,131.738187829909,653.656039163935,155.780367037476,14.8467660349856,1505.10621414587,231.125768988655,1.08672316029339,7.20546807423445,1.60789664392312,7.97803103993477,1.90133729235801,18.370187645192,0.00187036200819219,0.00180122526620509,2.6615243193983e-07,0.000966243522456756,0.00291091930162321,8.95490323889947e-06,8.61347436824844e-06,5.23023642078326e-12,5.04005636872451e-06,1.35969880653703e-05,-3160.27527682644,0.121062654353276,0.0799807585235834,0.965625,0.447787746936966
"constant",1600,"montoril",178,81.87,153.452623270719,624.593613008226,58.3226611052501,733.377611855522,227.292270835579,18.5281030235546,3071.56762758772,170.7972175343,1.87434497704555,7.62909017965343,0.712381349764872,8.95783085202787,2.77625834659312,37.5176209550229,0.00292825201935124,0.00279732568100647,9.20798025402307e-07,0.00115675794258568,0.00484053801465823,9.61328321492884e-06,9.22884097683974e-06,6.78611003719938e-12,5.15489992204809e-06,1.47891509549285e-05,-3163.76792599652,0.120519224067253,0.0871899579769992,0.97625,0.499951685310389
"constant",1600,"montoril",179,82.24,121.532215713991,372.390300831628,45.6044622094636,947.600010120537,172.556099679738,38.5002863206473,1789.43896917863,247.388185091228,1.47777499652227,4.5280921793729,0.554528966554762,11.522373663917,2.09820160116413,21.7587423295067,0.00212378929574393,0.002039788942063,4.00188633306851e-07,0.00101810020031503,0.00336495745198499,9.25603683882051e-06,8.98225896890784e-06,5.2195337091299e-12,5.28333900772776e-06,1.38639882219961e-05,-3183.76878044511,0.126040633209424,0.0901046331074238,0.94375,0.464169040252379
"constant",1600,"montoril",17,80.046,98.281641066267,411.914009022844,105.807981534003,481.589788464935,151.53411593517,9.59143013436671,1403.01602130278,160.700635535679,1.22781451997935,5.14596618223077,1.32183971134101,6.01641291838361,1.89308792363353,17.5276218837017,0.0018585248093168,0.00179157694305869,2.76961267721208e-07,0.000965213555624528,0.00290305194637676,9.36385940421222e-06,9.03697475233319e-06,5.61893450937668e-12,5.28416771615199e-06,1.41262644725837e-05,-3192.13867012398,0.112994474628041,0.0763976109336143,0.965625,0.453757827008823
"constant",1600,"montoril",180,80.802,136.979315752877,423.12483419734,85.7932481555584,898.727488023315,151.226337977722,11.0203699186011,1432.73801678398,44.1606394876661,1.69524659974849,5.23656387462365,1.06177134421869,11.1225896391589,1.87156676787359,17.7314672506124,0.00191726294030059,0.00184325455383748,2.9054403411639e-07,0.000945902754352522,0.00298844501726615,9.29074188700687e-06,8.97709487193954e-06,5.3660795128713e-12,5.22747606178872e-06,1.39253048917319e-05,-3161.0526737401,0.119332998180507,0.0761974093781721,0.9525,0.456315525522669
"constant",1600,"montoril",181,80.704,108.809947953683,317.974716912987,51.524312274743,758.220798175714,178.641757670895,12.6746417047749,1975.27691349227,245.046175576694,1.34825966437454,3.94001185707012,0.638435669542315,9.39508324464356,2.21354279429637,24.4755763468015,0.0023019033835813,0.00215418368766216,6.10811778151707e-07,0.00101225650240859,0.00389074757278702,9.50019677059804e-06,9.10557128241136e-06,6.54444001776166e-12,5.10364300500924e-06,1.462513759469e-05,-3164.81113406747,0.119729178724702,0.0831457265597156,0.96875,0.471852306970156
"constant",1600,"montoril",182,80.169,116.571919526901,705.196091747244,114.620123296448,845.217810240452,192.033834251532,32.8066296858155,2143.19357741721,245.249701990966,1.45407725588321,8.79636881771313,1.42973123397383,10.5429506447686,2.39536272438887,26.7334453144882,0.00232480354489932,0.00220257518709186,4.94257401685526e-07,0.00116791239713934,0.00378075897956491,9.29062307327775e-06,8.92698250508823e-06,5.90617647095552e-12,5.14020117408542e-06,1.40947296433286e-05,-3145.65672889924,0.123848559432961,0.0875692015496346,0.965625,0.478707489138111
"constant",1600,"montoril",183,82.014,108.13019062699,492.328260484274,107.906013549896,630.005978086733,198.185800131319,29.5776969374047,2315.78599158746,247.307851948118,1.31843576251604,6.00297827790712,1.31570236240027,7.6816882250193,2.41648743057672,28.2364717193097,0.00246904324276489,0.00236233986754958,5.72978671713775e-07,0.00118721794528718,0.00387673011686952,9.26476918662266e-06,8.92101504351259e-06,5.79037664171904e-12,5.04608822056619e-06,1.402162844552e-05,-3171.03138816257,0.111105768082306,0.0777562807956426,0.973125,0.477386570289327
"constant",1600,"montoril",184,82.101,65.9569063367629,267.684401934553,94.1737449056827,646.99362450456,137.822445097101,12.8360505809687,1393.79109021946,168.817588956909,0.803363008206513,3.26042803296614,1.14704747695744,7.88045973258011,1.67869386605645,16.9765421885173,0.00179839749557754,0.00172890779986869,2.68830939520385e-07,0.000864515335437779,0.00282972656331538,8.12198589804607e-06,7.82233301033497e-06,4.13762150237567e-12,4.67248789890537e-06,1.21982179374327e-05,-3159.06026215375,0.143097965230832,0.101555399436905,0.938125,0.445573180512872
"constant",1600,"montoril",185,82.99,91.3586208202162,329.198503315021,93.8529225176703,591.979766459438,169.016734386854,36.6364248346212,1638.05313388115,164.868034336491,1.10083890613587,3.96672494656008,1.13089435495446,7.13314575803637,2.03659156991028,19.7379579935071,0.00206612856946125,0.00198726545393108,3.74161630290619e-07,0.000999388723317483,0.00327552827632823,9.5123549851789e-06,9.16709735631045e-06,5.95665064116356e-12,5.31620239582657e-06,1.44027941760936e-05,-3158.82251628043,0.133181232294636,0.0899130167426117,0.965,0.459354974333895
"constant",1600,"montoril",186,82.287,68.2169948792698,221.804461835282,52.4817589416938,534.544738731119,167.49609668031,34.3072831220346,1742.93152392371,154.163451699992,0.829013026107038,2.69549821764412,0.637789188349239,6.49610192048706,2.03551103674104,21.181128536995,0.00213497195666209,0.0020204240700639,4.76769579067476e-07,0.000962393715456181,0.00350515945073166,9.23788592945675e-06,8.90222242123273e-06,5.89234173601817e-12,5.02656909541793e-06,1.40252375540599e-05,-3168.45360866461,0.12403217789171,0.08733908898356,0.953125,0.468084012486814
"constant",1600,"montoril",187,81.179,127.681931867282,438.433354051613,81.4234061054575,895.109715000193,221.780232242424,40.2954175131359,3091.59604522179,228.968744834724,1.57284435466417,5.40082230689726,1.00301070603798,11.0263703051305,2.73199019749472,38.0836921521796,0.00281472260589999,0.00267459516890117,9.73809551689207e-07,0.00117470398409051,0.0047536884904243,8.97644791753859e-06,8.60854931235352e-06,5.45688067764187e-12,5.04370320558423e-06,1.3746018615839e-05,-3151.16068233807,0.128998766140168,0.0892310427408769,0.95875,0.490746345718115
"constant",1600,"montoril",188,80.529,178.979126774692,790.260091430937,58.0914201648242,550.753577706783,189.028124213226,14.649966930446,2254.65621308914,163.928347705479,2.22254252225523,9.81336029791674,0.721372675245243,6.83919554082111,2.34732983413709,27.9980654557878,0.00236724476008566,0.00226722178143992,5.80682240863892e-07,0.00103097223863596,0.00400888352284656,9.30749865413192e-06,8.99071196146068e-06,5.48938109250616e-12,5.25493719982156e-06,1.39909798238135e-05,-3169.74269252736,0.126556209153604,0.0908787500059539,0.970625,0.473256672713312
