"f","Tt","method","replica","elapsed_time","ess_theta_01","ess_theta_02","ess_W1","ess_W2","ess_theta1_mean","ess_theta1_min","ess_theta2_mean","ess_theta2_min","ess_sec_theta_01","ess_sec_theta_02","ess_sec_W1","ess_sec_W2","ess_sec_theta1_mean","ess_sec_theta2_mean","W1_mean","W1_median","W1_var","W1_ci_lower","W1_ci_upper","W2_mean","W2_median","W2_var","W2_ci_lower","W2_ci_upper","log_lik","rmse_theta1","mae_theta1","coverage_rate_theta1","theta1_ci_width_mean"
"quadratic",800,"montoril",125,40.665,99.6372762840543,438.21021079167,152.771751874141,1254.72330709258,136.02950197763,37.8659024223523,1033.56437314869,254.203110922303,2.45019737572985,10.7761025646544,3.75683639183919,30.8551163677014,3.34512484882896,25.4165590347644,0.00188062237177586,0.00177092320799509,4.2106562173829e-07,0.000795529363943097,0.00313936941995994,1.22732150424626e-05,1.15915453427561e-05,1.50393410745067e-11,6.03011336529873e-06,1.98951746034427e-05,-1588.92165183885,0.113103199924421,0.0921140052466937,0.9725,0.457834440233451
"quadratic",800,"montoril",126,39.886,110.276896301985,336.149638524429,123.50503650635,638.424159767164,169.829816889691,38.2154891152529,1468.79331815132,235.224158328608,2.76480209351615,8.42776007933684,3.09645079743142,16.0062217260985,4.25788038132905,36.8247835870059,0.00237050666064738,0.00219804414912596,8.47377920142233e-07,0.000935978193559931,0.00415856008341071,1.28620856333672e-05,1.20959843393734e-05,1.72779904752131e-11,5.95231833918511e-06,2.120175734182e-05,-1580.06622615435,0.10232593499255,0.0829065526626142,0.97875,0.484108656172007
"quadratic",800,"montoril",127,41.134,115.560537510878,458.26076201356,212.075401602051,1166.35482782827,129.964202458577,17.0469679037059,901.471346489613,151.02757971565,2.80936785897014,11.1406807510468,5.155720367629,28.3550062680088,3.15953232018711,21.9154798096371,0.00170974775122832,0.00161599310088699,3.03326983035695e-07,0.000782368043227554,0.00283816649742404,1.15617164391141e-05,1.09856177164439e-05,1.16184042631833e-11,5.78781895504194e-06,1.84086508154088e-05,-1533.67101692827,0.0988354988784346,0.07725680942468,0.975,0.454303921699233
"quadratic",800,"montoril",128,40.493,90.7709337020116,365.020443565095,188.629816025478,929.585947261283,163.042834814836,11.3871397362458,1373.98785024905,134.811364818724,2.2416450670983,9.01440850431174,4.65833146532679,22.9567072644971,4.02644493652819,33.9314906341602,0.00213378743811052,0.00202106855821597,5.34233143037203e-07,0.000924732516457176,0.00360937802718106,1.29622285612278e-05,1.22698057450653e-05,1.69896259310794e-11,5.98031307871482e-06,2.10528814213253e-05,-1557.22134855094,0.0822021737049911,0.0637224579307175,0.9925,0.468591611792125
"quadratic",800,"montoril",129,40.816,162.111000548453,584.563359581082,160.76834310141,987.62045689441,184.591940856602,37.4325474915439,1802.4411614722,278.39599957174,3.97175128744739,14.3219168850716,3.93885591683187,24.1968947690712,4.52253873129659,44.1601617373629,0.00252877315267322,0.00238659203692086,8.31715897357505e-07,0.000982194272676686,0.00435566178594386,1.28249339801738e-05,1.20825060006128e-05,1.70815698811713e-11,6.1159421926909e-06,2.11281758381493e-05,-1587.56343492439,0.0852385447594054,0.0694643295298312,1,0.483929344374264
"quadratic",800,"montoril",12,40.222,103.151521026574,395.225215701846,101.861988392557,687.825744349561,155.019730197666,6.55741754725226,1284.13910382427,46.2603454004412,2.56455474681951,9.82609556217606,2.53249436608217,17.100734532086,3.85410298338387,31.9262867043973,0.00214244357930234,0.00198628224900432,6.4974524354338e-07,0.000847109146754171,0.00375918404243553,1.25723608570297e-05,1.18339989442478e-05,1.79255273974901e-11,5.85159554634487e-06,2.05316291264929e-05,-1543.75635336675,0.093121315095542,0.0659225870324798,0.9775,0.472407162156685
"quadratic",800,"montoril",130,40.047,39.1289008243851,349.367395692559,141.402509284011,836.097549933479,126.445029764679,31.0491402077235,915.753639079942,55.1599407313569,0.977074458121336,8.72393426954725,3.53091390825808,20.8779072073683,3.15741578057479,22.8669722845642,0.00180030452174363,0.00170863075528853,3.56023207823739e-07,0.0008160054689507,0.00296168715185732,1.1836163264782e-05,1.11897564953811e-05,1.2996988320186e-11,5.89257043918292e-06,1.90142368646297e-05,-1531.87623236879,0.080204378051466,0.0616364190173589,1,0.461001298761419
"quadratic",800,"montoril",131,40.396,68.7689086314417,398.296656855662,172.051593719487,1173.66567207988,141.204530502064,44.8481853958905,1097.30862482004,131.164906423744,1.70236926011095,9.85980435824493,4.25912451033485,29.0540071313961,3.49550773596554,27.1637940593137,0.00202182965843403,0.00188612535564085,4.9209993709919e-07,0.00085151792013039,0.00341241889942749,1.20224212642837e-05,1.1393933877861e-05,1.43339330323479e-11,5.75506924670604e-06,1.94094799492317e-05,-1556.64355184353,0.106471099641776,0.082392144171751,0.99,0.47079185753612
"quadratic",800,"montoril",132,40.205,172.629454226667,613.86067119927,206.377926471356,715.415056743137,139.821179130112,31.4535302296811,1239.88885223123,330.047445030558,4.29373098437177,15.2682669120575,5.13314081510647,17.7941812397248,3.47770623380456,30.8391705566777,0.00207698225985791,0.00198192246553302,4.58617655577793e-07,0.000962458327678743,0.00344991066061084,1.24355894444196e-05,1.17635843874025e-05,1.52944367634559e-11,6.01604675860032e-06,2.03686692804294e-05,-1598.7656862753,0.10632971584924,0.0866996480670389,0.97375,0.472799284246296
"quadratic",800,"montoril",133,40.53,121.980244815112,448.797422075041,185.186781734425,1000.41446871121,173.705382606132,56.9453384961417,1529.67091499752,292.702718100035,3.00962854219373,11.0732154472006,4.56912858954911,24.6833078882608,4.28584709119497,37.7416954107456,0.00224279733893947,0.00211022258918799,6.00758065927487e-07,0.000962593117108606,0.00382214410525363,1.22778448574652e-05,1.15553858993297e-05,1.59449532186483e-11,6.00619453122072e-06,2.00875699605932e-05,-1590.97961711591,0.0864194286557928,0.070343957823617,0.995,0.467671335999121
"quadratic",800,"montoril",134,41.691,91.4287553792243,269.152554798209,155.682062364416,997.761430342827,154.570310367653,9.21757181370484,1346.37558959427,190.466412575468,2.193009411605,6.45589107476936,3.73418873052734,23.9322978662739,3.70752225582627,32.2941543641139,0.00211404258462249,0.0019684447913365,5.45225908312794e-07,0.000905523522717791,0.00360346282923771,1.21241172363907e-05,1.15020940188502e-05,1.43121997821223e-11,5.91822992843345e-06,1.94629959271987e-05,-1570.41186316104,0.0851109477604591,0.0644789036458951,0.9875,0.469037532959117
"quadratic",800,"montoril",135,40.48,86.7571428705398,357.857446284998,120.961482445662,918.985667951635,158.242138306277,52.582098318876,1339.57460161505,248.347093175382,2.1432100511497,8.84035193391792,2.98817891417149,22.7022151173823,3.90914373286256,33.0922579450357,0.00209957211705412,0.00197218866456368,5.81062843416747e-07,0.000850579061198238,0.00360577914797418,1.21265768463479e-05,1.14736537977699e-05,1.42502600595154e-11,5.90548259302293e-06,1.97136293568057e-05,-1587.39670177902,0.0845994062920265,0.0664997057193873,1,0.466678304058417
"quadratic",800,"montoril",136,41.088,133.293608553488,734.101115217933,138.285493413142,872.645344265499,161.346367352091,39.9440092378131,1358.91511228533,259.718025203322,3.24410067546457,17.8665575160128,3.3655932002809,21.2384478257764,3.92684889388851,33.0732844695612,0.00215449327573492,0.0019974413488044,6.24624669180973e-07,0.000924851589002046,0.00373066303570499,1.22749869189904e-05,1.16001356309595e-05,1.54880448884353e-11,5.83799945514032e-06,1.99596154406525e-05,-1591.38981032209,0.087288064797948,0.0704100974951095,0.99125,0.472895891067743
"quadratic",800,"montoril",137,40.432,142.284713977212,522.539483786747,156.681064805179,849.236407060596,146.368446270868,42.0257042433978,1136.13802309007,314.284787958452,3.51911144581549,12.9239088787779,3.87517473301295,21.0040662608972,3.62011392636695,28.0999708916223,0.00193396546943798,0.00182892567846786,4.33747349781675e-07,0.000897264285324121,0.0032866780791215,1.20220541021022e-05,1.13645196992162e-05,1.49923226082659e-11,5.71195605299427e-06,1.96487830243334e-05,-1559.31046976501,0.0684559446776384,0.0561550953636063,1,0.463763010618825
"quadratic",800,"montoril",138,40.343,175.544557305009,748.30724487474,103.237715799173,1001.53209728801,198.566862704961,62.0382778112294,2002.7582782176,436.404095966944,4.35130152207345,18.5486266483588,2.55899947448561,24.8254244178174,4.92196571164666,49.6432659499194,0.00253788454638229,0.00232540810052422,1.06225726461486e-06,0.000921342265321828,0.0046686918048119,1.27810031298004e-05,1.21124503107058e-05,1.64890270285636e-11,6.11176850380649e-06,2.08691821826784e-05,-1587.45420772249,0.0949724529126156,0.0773225918580918,0.9925,0.477885540356609
"quadratic",800,"montoril",139,40.308,160.238651557411,631.882953169625,187.893435909004,1156.58250217166,166.263674776244,23.3225376785299,1374.39312340413,222.506525458312,3.97535604737052,15.6763658124845,4.66144278825552,28.6936216674522,4.12483067322229,34.097279036522,0.00214357491295271,0.00204885152451064,5.07557427445395e-07,0.000969776211831335,0.00357452668449167,1.2667675409912e-05,1.19716253963319e-05,1.55228858483557e-11,6.14166462063233e-06,2.06175245594844e-05,-1615.44105809002,0.125321329271021,0.101518902784196,0.9625,0.465956155071096
"quadratic",800,"montoril",13,40.325,122.606856593373,500.195900113717,228.847003997409,903.886717386478,169.022201645571,57.8718784786544,1451.90905220752,298.663691598209,3.04046761545872,12.4041140759756,5.67506519522403,22.4150456884434,4.19149911086351,36.0051841836954,0.00216236755122616,0.00205297059880741,5.34200501689425e-07,0.000958179703088587,0.00361370063865168,1.26235937051586e-05,1.18869814233379e-05,1.6229211736893e-11,6.16960466014274e-06,2.07362780003148e-05,-1559.06464038897,0.0865794118675515,0.0696841405418756,0.99625,0.466018991475914
"quadratic",800,"montoril",140,39.966,89.0438064982295,289.596551871622,188.109933151401,1127.17799085803,135.036609865505,18.7320530288691,1127.11795640171,27.1994880440222,2.22798895306584,7.24607295880552,4.7067490654907,28.2034226807293,3.37878721577102,28.201920542504,0.00197579324227732,0.00185970020222215,4.33823986640502e-07,0.000909460618952999,0.00331391097240246,1.23538779983406e-05,1.16130124863973e-05,1.59728238414438e-11,6.04881208627538e-06,2.02854644223699e-05,-1574.94981826549,0.0887933668125193,0.072643077036882,1,0.474669025453357
"quadratic",800,"montoril",141,41.356,89.7313627965563,431.866814162398,196.682031772872,641.242043772424,139.469796376129,32.8989723854771,1095.82003561716,36.0407722744846,2.1697302156049,10.4426640430022,4.75582821774041,15.5054174429931,3.37241987561972,26.4972443083751,0.00185457558542368,0.00173584241814745,4.13822934660358e-07,0.000834634667042712,0.00309563719885698,1.18412634598054e-05,1.11555635288096e-05,1.40417590901438e-11,5.63824078112635e-06,1.93152573129044e-05,-1574.41544664359,0.115145565043041,0.0928183916394279,0.985,0.456219255415211
"quadratic",800,"montoril",142,40.432,89.6925294039089,406.834958669824,182.803919775448,999.922534814364,145.799404890277,17.4819546358989,1165.44730064537,238.927507516931,2.21835500108599,10.0622021831674,4.52126829678098,24.7309689061724,3.60603989142949,28.8248738782492,0.00185998302705592,0.00173307946156429,4.20120142163338e-07,0.000806038882399958,0.00314294006420901,1.21046710914148e-05,1.14366808240519e-05,1.47807721852511e-11,5.87147099456108e-06,1.97188679569972e-05,-1587.10821651901,0.0937765270647817,0.0772817683369178,1,0.452254567760006
"quadratic",800,"montoril",143,58.229,81.2141605771462,281.416420046758,121.885754828,733.503527955597,161.9609599268,37.4558389864171,1253.93205918503,190.945969931395,1.39473734010796,4.83292551901558,2.09321394542238,12.5968766071132,2.78144841791547,21.5344941384024,0.00211462383026751,0.00200062852508549,5.26994297836014e-07,0.000905203950984493,0.00352448652269877,1.31430383512819e-05,1.23947994490452e-05,1.818943047948e-11,6.12520404695289e-06,2.15775658132081e-05,-1569.24050935084,0.120832653609081,0.102650000277711,0.98,0.470695958169518
"quadratic",800,"montoril",144,58.631,60.4808363922959,354.583390341207,120.370708518393,1103.83009601393,137.229736899217,21.5872230951347,1075.98143197837,129.163377962649,1.0315504834012,6.04771179651051,2.05302158445861,18.8267315245166,2.34056620046079,18.351749620139,0.00188967648003774,0.00177988540793474,3.99836378571054e-07,0.000873422609496632,0.00314871711354999,1.17415965999925e-05,1.11362222734125e-05,1.30180594155825e-11,5.72126101042285e-06,1.89929903950152e-05,-1588.89596006384,0.0921809607896502,0.0757904897714328,0.9875,0.457682771267708
"quadratic",800,"montoril",145,40.219,70.4195206335785,234.549069472267,189.104315675731,1033.79096074248,144.2013585942,34.0152048036032,1141.5807184812,169.677463301287,1.75090182832936,5.83179764470194,4.70186518003259,25.7040443756056,3.58540387861955,28.384114932773,0.00202424467325848,0.00193257232438652,4.01180551684013e-07,0.00093960004847837,0.00328355225449102,1.23388381595037e-05,1.16499540938979e-05,1.53832330800743e-11,5.99299501166618e-06,2.0034887538169e-05,-1583.12556555882,0.102845327472386,0.082466502506847,0.9975,0.471156631354253
"quadratic",800,"montoril",146,40.136,91.937764731804,278.525869252574,195.47104905636,818.014965357524,156.240984072157,11.8857047263068,1304.57287738514,198.791796827659,2.29065588827497,6.93955225365192,4.87021748695336,20.3810784671498,3.8927891188,32.5038089840825,0.00224518301612227,0.00210292591434315,6.09173369620088e-07,0.000981491660858367,0.00384255186137428,1.29462684410438e-05,1.21890567815261e-05,1.77529585704835e-11,6.13937123147707e-06,2.13831514128626e-05,-1554.35051713219,0.110891004795048,0.0855745994464097,0.95625,0.478358816623441
"quadratic",800,"montoril",147,40.077,114.934567568417,431.733975638055,109.719739987941,1133.6789728613,165.402898955988,48.1434434792087,1261.81304009347,107.254919275366,2.86784359029909,10.7726121126346,2.73772338218782,28.2875208439081,4.12712775297522,31.4847179203402,0.00209580639693397,0.00198046714515171,4.94987243935338e-07,0.000916990744847542,0.00346455049760327,1.27596066280254e-05,1.20190365874771e-05,1.75523640479545e-11,6.06858824867369e-06,2.10847195160264e-05,-1575.39661584757,0.104605370592193,0.0812743933953085,0.97875,0.46869997325416
"quadratic",800,"montoril",148,40.171,98.841356084847,359.795826342029,187.081900496956,1268.94984452516,144.440622072515,30.3918033350103,1158.74778079705,233.711258566089,2.4605151996427,8.95660616718602,4.65713824642045,31.5887044018112,3.59564417297341,28.8453805182109,0.00190017076400811,0.00180803414239167,3.79309481046705e-07,0.000891715535177112,0.00312429178198964,1.18742560540345e-05,1.12669277936464e-05,1.36015358813169e-11,5.76081029502785e-06,1.90709599537186e-05,-1568.06202110488,0.0824223321735242,0.063960518972133,1,0.459525415825255
"quadratic",800,"montoril",149,40.326,150.895516900754,505.129052693972,144.761869788337,1106.69458280018,168.640433707084,35.932236756266,1467.92888365745,240.999479966144,3.74189150673893,12.5261382902835,3.58978995656244,27.4436984278179,4.1819281284304,36.4015494633104,0.00218166604968178,0.0020325171935222,6.18486104029613e-07,0.000930736491952661,0.00371623764311894,1.22360772264261e-05,1.16054660971563e-05,1.43899712538373e-11,6.01610944806519e-06,1.99042721371149e-05,-1605.3444253165,0.0906985388606629,0.0720843213395383,0.98375,0.461977646253797
"quadratic",800,"montoril",14,41.185,68.8565268404237,258.738750677653,91.460323167353,996.162725213625,168.616438714926,44.8475107763102,1471.10522636273,190.545476528907,1.67188361880354,6.28235402883702,2.22071927078677,24.187513056055,4.09412258625532,35.7194421843567,0.00232492612970049,0.00216738732835287,7.32070751616215e-07,0.000954863574861149,0.00407015182808805,1.29972091256597e-05,1.22946214909467e-05,1.67665489903476e-11,6.40477829708542e-06,2.11838943509371e-05,-1596.41543402658,0.111668437645215,0.0891482830615235,0.97,0.479296823388341
"quadratic",800,"montoril",150,40.132,162.700348350178,562.208865175949,127.56626418965,974.113906444658,191.793147477391,22.3280669665183,1913.92763024812,43.1627795531326,4.05413007949212,14.0089919559441,3.17866700362927,24.2727475940561,4.77905779620729,47.6908110796403,0.00266936462403824,0.00246712716687441,1.11226027849895e-06,0.000954724964525033,0.00470131066235085,1.31132503656865e-05,1.23470155820799e-05,1.86968452229296e-11,6.24362140976116e-06,2.17184169094019e-05,-1589.77270124091,0.0904640723171059,0.074946636926065,1,0.481555565394168
"quadratic",800,"montoril",151,40.145,94.6372004467888,323.425171450233,216.983295150974,1295.28627964338,153.340609833368,50.4207027057164,1287.70576261685,234.525499199717,2.35738449238482,8.05642474654959,5.40498929258871,32.2651956568286,3.81966894590529,32.0763672341972,0.00197817066325438,0.00188875165868645,3.78580250592533e-07,0.000944788994363883,0.00319218279300105,1.18217715090468e-05,1.11941267006089e-05,1.2894320089612e-11,6.05688679234059e-06,1.92240466171415e-05,-1586.87487677313,0.0937042869354152,0.069705866241978,0.98875,0.453998642859561
"quadratic",800,"montoril",152,40.979,55.2001932723758,345.388559385249,154.269556952538,1313.58978566908,136.98060349882,11.3172235582577,1037.57194208324,146.32639372514,1.34703612270616,8.42842820433024,3.76460033071909,32.0551937741057,3.34270244512605,25.3196013100184,0.00182029258078589,0.00171269522806294,3.69044231855262e-07,0.000814398422468142,0.00303388640044672,1.18950165552095e-05,1.1252636233092e-05,1.32911823208825e-11,6.0884886818444e-06,1.93569644609085e-05,-1567.97502007163,0.111130932520476,0.081407323765918,0.9525,0.456283609196242
"quadratic",800,"montoril",153,40.227,163.014951217114,717.227017610245,49.7147116932691,829.894188591486,159.45803278103,54.9608739979946,1404.73535955732,341.515684423728,4.05237654354323,17.8294930671003,1.235854319071,20.630277887774,3.96395537278519,34.9202117870415,0.00225796801123022,0.00209130118076407,7.32226007384139e-07,0.000914429577476495,0.0040131415694487,1.2380740134141e-05,1.16668632487555e-05,1.49207023499694e-11,6.18446168833016e-06,2.02009801312925e-05,-1610.60572629547,0.0989135994977912,0.0759516194311785,0.985,0.482745271530451
"quadratic",800,"montoril",154,40.099,70.7550115647527,307.020798308954,171.913171561543,862.266458053008,131.781160974216,24.1646374368964,1078.56702434487,46.4912006430223,1.76450813149337,7.65656994710478,4.28721842344057,21.5034404362455,3.2863951962447,26.8976040386261,0.00179325479904959,0.00169215138679695,3.64367038484075e-07,0.000799863651660516,0.00300113958024677,1.13785414212512e-05,1.07223105573467e-05,1.26056235267128e-11,5.74818342959967e-06,1.85191430004123e-05,-1582.46337755608,0.0681553913491675,0.0520177836957832,0.99625,0.452184420970015
"quadratic",800,"montoril",155,40.242,70.0054855310532,280.283043884692,163.187617721566,723.28358877978,153.197842065103,41.5137971012898,1267.85436930486,213.689306118582,1.73961248275566,6.96493822088097,4.05515674473351,17.9733509462696,3.80691422059298,31.5057494484583,0.002010420114327,0.0019050624842959,4.49257658602754e-07,0.000879957070014528,0.00333741786411124,1.26589711036951e-05,1.19858031656932e-05,1.5627688019513e-11,6.18332898334891e-06,2.0623836430317e-05,-1580.33984307992,0.104175486445974,0.0832272428448688,0.99125,0.46527300733375
"quadratic",800,"montoril",156,40.277,180.895597344198,703.524950565004,94.0714533882422,856.050256031584,151.826091009631,16.995491109049,1250.73714196113,94.1525931742159,4.4912877658266,17.4671636558086,2.33561222008199,21.2540719525184,3.76954815427244,31.0533838657578,0.00208658252475843,0.00193333591348283,6.33917821658396e-07,0.000848871657309221,0.00367683974133792,1.20787907867583e-05,1.13577547318299e-05,1.48826461280235e-11,5.85133693370363e-06,1.97998593939243e-05,-1585.04463185846,0.0745955857217455,0.0594509150540673,1,0.466283717271239
"quadratic",800,"montoril",157,40.667,89.5087238251886,296.44492490034,153.867837857358,1028.66621510492,135.24154998882,16.8106290553558,1120.30419214547,219.795521631324,2.20101615130668,7.28956955025796,3.78360434399778,25.2948635282888,3.32558462608062,27.548237936053,0.0019617757804423,0.00185092312755798,4.7489523613691e-07,0.000799780318160285,0.00334236618983928,1.16698147504947e-05,1.10753090005142e-05,1.29856494075316e-11,5.66852026674971e-06,1.87132795834078e-05,-1576.5618388072,0.11231201640507,0.0945748057611771,0.99125,0.463538108108102
"quadratic",800,"montoril",158,40.148,141.061801813012,461.346932385343,169.206174301865,1157.49096476608,147.855750172614,40.86599148757,1282.1706184789,183.612035922831,3.51354492908768,11.491156032314,4.21456048375673,28.8306008958373,3.68276751451166,31.9361018849981,0.00202670780001057,0.00190501325191446,4.66990635520028e-07,0.000915814655247197,0.00336635418198244,1.2256196480342e-05,1.1513805073996e-05,1.56797182670789e-11,5.85949358822862e-06,2.02594394912784e-05,-1584.14075904049,0.0746155019691482,0.0606584955002726,1,0.46409719052269
"quadratic",800,"montoril",159,40.104,83.7633701474885,294.240908075213,156.826773757637,1151.14406380525,161.861765651014,40.3836717067637,1369.70330745076,220.798295105754,2.088653753927,7.33694664061474,3.91050203864045,28.7039712698298,4.03605041020881,34.1537828508568,0.00217703495565956,0.00206996439840268,5.39059661980533e-07,0.000910568455237726,0.00367525493835682,1.20376804088035e-05,1.14366039391718e-05,1.39145964750134e-11,5.88048760292848e-06,1.95311323334825e-05,-1582.07119437762,0.0741385464005525,0.0619489451434423,1,0.472011906086843
"quadratic",800,"montoril",15,40.256,113.510896005326,413.583349233247,85.44447967696,604.187625768232,152.569025781417,34.5656494573272,1344.49343185357,263.80597403994,2.81972615275552,10.2738312110803,2.12252781391495,15.008635377788,3.78996983757496,33.3985848532782,0.00227749909626475,0.00213341116566489,6.86954451534188e-07,0.000947532148589646,0.00389529516474578,1.28864878362227e-05,1.20522281377192e-05,1.8480576021771e-11,5.999990774083e-06,2.13302453294864e-05,-1570.71760128519,0.0881964087530381,0.065598713816341,0.985,0.485446762847527
"quadratic",800,"montoril",160,40.234,107.562708097368,404.575784164062,172.343588351612,843.299135600938,138.084277087405,38.1729790866252,1054.55511499979,215.307725535185,2.67342814776974,10.0555695223955,4.28353105213531,20.9598631903598,3.43202955429252,26.2105461798427,0.00190327855357644,0.00178510696240221,4.40028966301493e-07,0.000828402917502269,0.00326197400691184,1.19614184323426e-05,1.12809693790362e-05,1.40175180277058e-11,6.03967767828838e-06,1.95057137518633e-05,-1608.93000284892,0.0767640218570852,0.0653398824672078,1,0.455999280910389
"quadratic",800,"montoril",161,40.386,82.1400388658887,353.224664513599,119.881210489474,637.565658239674,153.381455796631,28.5644558340458,1261.7990597851,203.774514478399,2.03387408671046,8.74621563199126,2.96838534367043,15.7867988471172,3.7978867874172,31.2434769421359,0.00213582913941849,0.00200965519221628,5.82050315254974e-07,0.000894638059774256,0.00370173292515193,1.26735828687827e-05,1.18110167934635e-05,1.861821145657e-11,5.88350354484596e-06,2.12616198703689e-05,-1590.12132581125,0.0870974804179225,0.0641380430943278,0.995,0.475513352921762
"quadratic",800,"montoril",162,40.479,132.393961764218,423.681233524287,116.440844341624,705.479902605567,139.265430990074,43.9718770004949,1120.7283487966,213.562904080822,3.27068261973414,10.4666921990239,2.8765741332944,17.4282937475127,3.44043654710032,27.6866609549791,0.00203333200193079,0.00191088425153222,5.1412001922351e-07,0.000872137511170851,0.00346819182974569,1.30029445107364e-05,1.23080017801972e-05,1.6995304762347e-11,6.19942038698476e-06,2.13105811908631e-05,-1593.92795218936,0.126487148332035,0.103196695506577,0.96375,0.472834952720653
"quadratic",800,"montoril",163,40.02,118.819781971305,511.260651454079,149.654632648432,969.001703252361,153.158079109416,50.9178523819843,1279.524187926,241.492279757991,2.9690100442605,12.775128721991,3.73949606817671,24.2129361132524,3.82703845850615,31.9721186388307,0.00208291506222132,0.00192025868226277,5.70994971116843e-07,0.000886065881469504,0.00362425538741299,1.2086209320395e-05,1.13797657041427e-05,1.50291074858056e-11,5.8101145640099e-06,1.97017563140188e-05,-1571.56409597838,0.0971103353465397,0.0787860597888808,1,0.470455050834767
"quadratic",800,"montoril",164,41.304,103.780823979869,418.085318440902,130.874250462726,686.828979194806,162.3082744986,52.7758095500968,1336.37215137865,289.325731859153,2.51260952885602,10.1221508435237,3.16856116750741,16.6286311058204,3.92960184240268,32.3545455979723,0.00206434703975106,0.00194039739696129,5.06202290318541e-07,0.000906495059561088,0.00352841996410795,1.25895364041028e-05,1.17814221267727e-05,1.79837817002615e-11,5.85877968949849e-06,2.11998137291935e-05,-1584.50299238467,0.0894040752186865,0.0721605064156906,0.99375,0.465742695851359
"quadratic",800,"montoril",165,40.421,123.680317422656,385.400754367239,160.832182680669,1022.34375028611,152.958224478176,60.7446947630647,1215.38405669593,269.085725917874,3.05980350369005,9.53466649432818,3.97892636700402,25.292391338317,3.78412766824612,30.0681343038501,0.00197355894795626,0.00186846456932489,4.51964999840514e-07,0.000859893873330615,0.0032933855538762,1.23751528483505e-05,1.16686665660718e-05,1.62070479112799e-11,5.82480802198901e-06,2.01908944154943e-05,-1557.85537261863,0.0838808830128329,0.0660204623815849,0.9925,0.460266923003598
"quadratic",800,"montoril",166,40.623,163.066918669108,635.929246017924,179.531540783316,903.361054285831,162.674065901661,71.3379460146323,1457.03418634,322.51552579278,4.01415254090313,15.654413657729,4.4194555001678,22.2376745756303,4.0044818428393,35.8672226654851,0.00218257177920334,0.00208529312418509,5.20232819410829e-07,0.000955981078137654,0.00359536378808196,1.23430747905717e-05,1.16659238921558e-05,1.51822371652329e-11,5.95773556924801e-06,2.01140969845874e-05,-1615.41712099871,0.0968736204075639,0.078543962364731,0.98625,0.467995284043559
"quadratic",800,"montoril",167,39.854,135.420608759735,880.565114100094,121.666432818458,962.231275524799,147.645704143967,55.4332174391382,1147.83674363932,297.100761042072,3.39791761830018,22.0947737767876,3.05280355343147,24.1439071492146,3.70466462949683,28.8010423957275,0.00193623152858543,0.00182262257357202,4.52375561060648e-07,0.00081492263394391,0.00329088401624218,1.17129288543326e-05,1.11233368143442e-05,1.29025646134968e-11,5.8801055105863e-06,1.86792418766491e-05,-1590.92236307483,0.0855952284167493,0.0700943188470599,1,0.459498602421592
"quadratic",800,"montoril",168,40.721,82.3882758585587,270.299667938391,73.3802235755021,826.065784414211,130.414285023817,4.13240577791316,1077.43533352539,21.2011260733419,2.02323803095599,6.63784455043812,1.80202410489679,20.2859896469687,3.2026297248058,26.4589605737921,0.00194781900479002,0.00178518701764155,6.01311214708928e-07,0.000799431680967017,0.00349626745385593,1.20089858636821e-05,1.13878146116933e-05,1.38277663237578e-11,5.93887244172407e-06,1.95025109892492e-05,-1605.51696542917,0.0779342418314806,0.0607679606823138,0.9825,0.457295757467019
"quadratic",800,"montoril",169,40.613,147.990913932894,578.445985425442,210.759466584986,735.580447281942,159.918309672784,32.7610622501533,1280.20292885086,97.0681803046135,3.64392962679176,14.2428775373758,5.18945821744235,18.1119456154912,3.9376138101786,31.5219985928364,0.00207210819467459,0.00197957310155386,5.20424319881631e-07,0.000876277448956533,0.00342779728456169,1.22115876636107e-05,1.15248309927502e-05,1.4645880270409e-11,5.93508597692453e-06,1.99666979542003e-05,-1616.48616268386,0.106632326899318,0.0862658090124617,0.965,0.462198444186033
